@relation code_style

@attribute instanceID {solution10.js,probb14.js,codejam4.js,lastWord.js,index10.js,A.js,lawn.js,script2.js,A-2013.js,rtsConfig7.js,standing_ovation.js,main.js,solution-small2.js,rtsConfig11.js,UPLOADTHIS3.js,index6.js,problem_a5.js,main13.js,proba3.js,problem_aa.js,script12.js,UPLOADTHIS9.js,solution-small.js,standing_ovation1.js,helper.js,UPLOADTHIS.js,rts3.js,main1.js,index1.js,rts10.js,codejam15.js,probc17.js,helper7.js,main6.js,a4.js,A1.js,problem_b2.js,countingDigits1.js,pancakes1.js,solution9.js,B_solution2.js,rts8.js,dijkstra1.js,proba4.js,codejam14.js,rtsConfig1.js,solution11.js,problem_d.js,countingSheep1.js,B.js,probb13.js,script7.js,C_solution1.js,A_solution1.js,rtsConfig6.js,helper2.js,codejam9.js,b.js,problem_a4.js,UPLOADTHIS4.js,solution4.js,main12.js,program1.js,proba2.js,rts14.js,problem_c.js,c1.js,D_solution.js,main8.js,pancakes.js,script6.js,probb10.js,probb9.js,revengePancakes1.js,a6.js,rts2.js,codejam8.js,c.js,probc18.js,codejam3.js,ttt1.js,solution-large.js,problem_b3.js,B-20131.js,script1.js,UPLOADTHIS2.js,codejam19.js,rts7.js,helper4.js,main14.js,proba7.js,index5.js,solution14.js,solution6.js,B_solution.js,codejam2.js,UPLOADTHIS8.js,script13.js,rts.js,C.js,problem_d1.js,proba.js,main2.js,B1.js,rtsConfig5.js,helper3.js,codejam18.js,problem_a3.js,solution15.js,dijkstra.js,index4.js,solution5.js,D-2013.js,main7.js,a5.js,b1.js,rts1.js,solution.js,solution-small1.js,rtsConfig10.js,codejam13.js,senateEvacuation1.js,D_solution1.js,probc19.js,codejam12.js,program.js,codejam.js,a2.js,ttt.js,problem_b4.js,main4.js,rts6.js,helper5.js,solution7.js,proba6.js,index9.js,solution1.js,problem_b.js,solution13.js,main9.js,codejam7.js,probb8.js,script5.js,probb11.js,C1.js,fractiles.js,rtsConfig4.js,a7.js,t.js,UPLOADTHIS6.js,problem_a2.js,fair-simple1.js,omino.js,rtsConfig.js,d.js,main10.js,problem_a.js,index8.js,solution2.js,A-20131.js,index12.js,codejam6.js,script4.js,index.js,UPLOADTHIS1.js,rtsConfig9.js,problem_a7.js,proba1.js,codejam1.js,rts13.js,UPLOADTHIS7.js,script14.js,B-2013.js,a1.js,countingSheep.js,problem_c1.js,main3.js,rts5.js,index3.js,codejam17.js,probc15.js,rtsConfig14.js,C_solution.js,script11.js,omino1.js,helper1.js,rtsConfig3.js,codejam16.js,rts11.js,index2.js,problem_a1.js,fair-simple.js,countingDigits.js,codejam11.js,index11.js,C-2013.js,script.js,main5.js,a3.js,script9.js,solution-small3.js,C-20131.js,rtsConfig8.js,problem_a6.js,A_solution.js,rtsConfig12.js,codejam10.js,solution12.js,rts12.js,treasure.js,probb12.js,script8.js,problem_c2.js,rts4.js,solution-small4.js,UPLOADTHIS5.js,a.js,main11.js,rtsConfig13.js,probc16.js,script10.js,index7.js,solution3.js,problem_b1.js,codejam5.js,fashionPolice.js,rts9.js,helper6.js,A2.js,script3.js,revengePancakes.js,B_solution1.js,lastWord1.js,solution8.js,proba5.js,rtsConfig2.js,senateEvacuation.js}
@attribute log(numFunctions/length) numeric
@attribute log(numTokens/length) numeric
@attribute log(numComments/length) numeric
@attribute log(numLiterals/length) numeric
@attribute log(numReservedWords/length) numeric
@attribute avgLineLength numeric
@attribute log(numEmptyLines/length) numeric
@attribute whiteSpaceRatio numeric
@attribute avgParams numeric
@attribute stdDevLineLength numeric
@attribute log(numMacros/length) numeric
@attribute tabsLeadLines {TRUE, FALSE}
@attribute log(numTabs/length) numeric
@attribute log(numSpaces/length) numeric
@attribute stdDevNumParams numeric
@attribute log(numIf/length) numeric
@attribute log(numElif/length) numeric
@attribute log(numElse/length) numeric
@attribute log(numSwitch/length) numeric
@attribute log(numTernary/length) numeric
@attribute log(numFor/length) numeric
@attribute log(numWhile/length) numeric
@attribute log(numDo/length) numeric
@attribute newLineBeforeOpeningBrace {TRUE, FALSE}
@attribute nestingDepth numeric
@attribute branchingFactor numeric
@attribute author {jiminP,dushanr,piranha,yairchu,oscariano,ypaik,lanceHalberd,azenyem,saph,rw251,sirinity,dusnar,chinesedfan,danReyLop,pep,jimbly,lionvs}

@data
a.js,-4.924835304292923,-1.0330150061822965,-Infinity,-3.458498235499496,-4.231688123732978,23.294117647058822,-5.330300412401088,7.509090909090909,0.3333333333333333,21.82757216399466,-6.023447592961032,TRUE,-3.5385409431730324,-2.887953377031883,0.4714045207910317,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,6,1.0,jiminP
b.js,-5.316893752120972,-0.8890575814157963,-Infinity,-3.65866567551744,-4.911428644012807,19.375,-4.757277964185549,7.212389380530974,0.0,18.161342874358162,-6.703188113240863,TRUE,-3.3709836030656586,-3.1196691747847525,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,5,1.75,jiminP
ttt.js,-5.395897694886901,-0.7857399673877702,-Infinity,-4.243218184948515,-5.10821562243512,20.0,-5.5782192516808555,4.708185053380783,0.0,12.57233041498242,-Infinity,TRUE,-2.4514587157204604,-2.676797657598106,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,7,1.4,jiminP
index11.js,-5.389642343241398,-0.9692968442653803,-5.071188612122864,-4.424561447197812,-5.389642343241398,25.390625,-5.523173735865921,3.295112781954887,0.125,17.739096287843275,-Infinity,TRUE,-Infinity,-1.6082976614553688,0.33071891388307384,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,6,1.3333333333333333,lionvs
index4.js,-5.662381608918624,-0.9073556673861547,-7.454141078146678,-3.9884051753469523,-5.374699536466843,28.29824561403509,-6.0678467170267885,3.546201232032854,0.0,19.931430624686506,-Infinity,TRUE,-Infinity,-1.5433444341061515,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,5,1.5,lionvs
index1.js,-5.614951260949585,-0.9875304660266743,-6.3080984415095305,-3.7054087560651467,-5.209486152841421,24.78048780487805,-5.055335473014162,3.949640287769784,0.0,18.701131040690314,-Infinity,TRUE,-Infinity,-1.7385554331645905,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,5,1.0,lionvs
index.js,-5.662381608918624,-0.9073556673861547,-7.454141078146678,-3.9884051753469523,-5.374699536466843,28.29824561403509,-6.0678467170267885,3.546201232032854,0.0,19.931430624686506,-Infinity,TRUE,-Infinity,-1.5433444341061515,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,5,1.5,lionvs
index2.js,-5.45776014095706,-0.9008802440967498,-6.710523109452429,-3.740108643882727,-5.611910820784319,24.483870967741936,-5.611910820784319,3.4936170212765956,0.0,19.702416697585253,-Infinity,TRUE,-Infinity,-1.5717878127288567,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,5,1.75,lionvs
index3.js,-5.5514677153326675,-1.0130950102680922,-4.715219691132049,-4.980922856865055,-5.9191924954579855,27.121739130434783,-5.5514677153326675,2.914708442123586,0.0,19.642964367664533,-Infinity,TRUE,-Infinity,-1.5016914725904438,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,7,1.4444444444444444,lionvs
index9.js,-5.389642343241398,-0.9692968442653803,-5.071188612122864,-4.424561447197812,-5.389642343241398,25.390625,-5.523173735865921,3.295112781954887,0.125,17.739096287843275,-Infinity,TRUE,-Infinity,-1.6082976614553688,0.33071891388307384,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,6,1.3333333333333333,lionvs
index12.js,-5.826589903917748,-0.9729983594311783,-4.951121166563848,-4.57382693542238,-5.826589903917748,27.495652173913044,-5.644268347123793,3.1760299625468167,0.3,19.449544048771532,-Infinity,TRUE,-Infinity,-1.589589041294124,0.6403124237432849,-7.030562708243684,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,9,1.5,lionvs
index6.js,-5.455321115357702,-0.9044562742271522,-6.70808408385307,-3.7376696182833684,-5.60947179518496,24.419354838709676,-5.60947179518496,3.515021459227468,0.0,19.775798492990866,-Infinity,TRUE,-Infinity,-1.5811483340606531,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,5,1.75,lionvs
index7.js,-5.272486606513515,-0.9144965496678749,-7.575071699507561,-4.207775869521087,-5.272486606513515,25.84285714285714,-5.783312230279506,3.609259259259259,0.1,18.57850963904703,-Infinity,FALSE,-Infinity,-1.5911354188203704,0.3,-Infinity,-Infinity,-Infinity,-Infinity,-7.575071699507561,-Infinity,-Infinity,-Infinity,FALSE,5,1.4285714285714286,lionvs
index10.js,-5.272486606513515,-0.9144965496678749,-7.575071699507561,-4.207775869521087,-5.272486606513515,25.84285714285714,-5.783312230279506,3.609259259259259,0.1,18.57850963904703,-Infinity,FALSE,-Infinity,-1.5911354188203704,0.3,-Infinity,-Infinity,-Infinity,-Infinity,-7.575071699507561,-Infinity,-Infinity,-Infinity,FALSE,5,1.4285714285714286,lionvs
index8.js,-5.5514677153326675,-1.0130950102680922,-4.715219691132049,-4.980922856865055,-5.9191924954579855,27.121739130434783,-5.5514677153326675,2.914708442123586,0.0,19.642964367664533,-Infinity,TRUE,-Infinity,-1.5016914725904438,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,7,1.4444444444444444,lionvs
index5.js,-5.614951260949585,-0.9875304660266743,-6.3080984415095305,-3.7054087560651467,-5.209486152841421,24.78048780487805,-5.055335473014162,3.949640287769784,0.0,18.701131040690314,-Infinity,TRUE,-Infinity,-1.7385554331645905,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,5,1.0,lionvs
problem_aa.js,-5.303304908059076,-0.7194718594591156,-7.500529485395295,-4.61015772749913,-5.70877001616724,20.333333333333332,-4.504797211841304,3.375,0.1111111111111111,21.185249935150985,-Infinity,TRUE,-3.5115454388310208,-1.7575262975858128,0.31426968052735443,-7.500529485395295,-Infinity,-Infinity,-Infinity,-7.500529485395295,-7.500529485395295,-Infinity,-Infinity,FALSE,6,1.25,dusnar
problem_a2.js,-4.775296469688228,-0.6839868111612811,-Infinity,-3.8409872323113943,-4.9759671651503785,18.375,-4.608242385025061,3.326530612244898,0.0,20.285847899459366,-Infinity,TRUE,-2.855703628950288,-1.9420831256320117,0.0,-6.480044561926653,-Infinity,-Infinity,-Infinity,-Infinity,-6.480044561926653,-Infinity,-Infinity,FALSE,9,1.5555555555555556,dusnar
problem_d1.js,-5.27709373009641,-0.9866342889480189,-5.27709373009641,-4.2474743129152515,-5.094772173302456,21.878048780487806,-4.807090100850674,3.680451127819549,0.4,23.017697456364797,-Infinity,TRUE,-3.519235812544036,-2.132941451424146,0.8,-6.88653164253051,-Infinity,-Infinity,-Infinity,-Infinity,-6.88653164253051,-Infinity,-Infinity,FALSE,4,1.2,dusnar
problem_b2.js,-5.412761500938905,-0.8909729238898653,-6.799055862058796,-3.9086841041626315,-4.71961432037896,18.86046511627907,-4.601831284722577,3.7848101265822787,0.25,20.35222563150674,-Infinity,TRUE,-3.5801800371905954,-2.019932368947267,0.4330127018922193,-6.799055862058796,-Infinity,-Infinity,-Infinity,-6.799055862058796,-6.799055862058796,-Infinity,-Infinity,FALSE,5,1.25,dusnar
problem_c1.js,-5.179909135497735,-0.8010123938327809,-6.566203496617625,-4.956765584183525,-5.266920512487364,19.10891089108911,-4.720376806119295,3.3734177215189876,0.25,19.523482175052283,-Infinity,TRUE,-2.7820138626993645,-2.0444149195685855,0.5951190357119042,-6.566203496617625,-Infinity,-Infinity,-Infinity,-Infinity,-6.566203496617625,-7.664815785285735,-Infinity,FALSE,8,1.5,dusnar
problem_b3.js,-5.25227342804663,-0.8018096318195198,-Infinity,-3.711828387099481,-4.741447804280639,16.483870967741936,-4.404975567659426,3.6037735849056602,0.0,18.814666495534524,-Infinity,TRUE,-3.6428355156125294,-1.968859082040858,0.0,-6.35088571671474,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,TRUE,4,1.0,dusnar
problem_c.js,-5.179909135497735,-0.8010123938327809,-6.566203496617625,-4.956765584183525,-5.266920512487364,19.10891089108911,-4.720376806119295,3.3734177215189876,0.25,19.523482175052283,-Infinity,TRUE,-2.7820138626993645,-2.0444149195685855,0.5951190357119042,-6.566203496617625,-Infinity,-Infinity,-Infinity,-Infinity,-6.566203496617625,-7.664815785285735,-Infinity,FALSE,8,1.5,dusnar
problem_a5.js,-5.056245805348308,-0.8269819252268367,-Infinity,-3.7569628212180475,-4.363098624788362,16.84,-4.363098624788362,3.768,0.0,21.737856380057348,-Infinity,TRUE,-3.8522730010223722,-2.011723367624885,0.0,-6.154858094016418,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,TRUE,4,1.0,dusnar
problem_d.js,-5.409411414053624,-1.0852787577986445,-4.849795626118201,-4.156648445558256,-5.003946305945459,20.35,-4.716264233493678,3.533596837944664,0.5,22.319890232704996,-Infinity,TRUE,-3.704663321815198,-2.295896104843249,0.8660254037844386,-6.795705775173515,-Infinity,-Infinity,-Infinity,-Infinity,-6.795705775173515,-Infinity,-Infinity,FALSE,4,1.25,dusnar
problem_a4.js,-4.757891273005756,-0.781329746440038,-Infinity,-3.9105934126185518,-4.603740593178497,16.89189189189189,-4.603740593178497,3.4776119402985075,0.0,20.099460506117108,-Infinity,TRUE,-2.9661318037777002,-2.0723139277556037,0.0,-5.856503561673865,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,5,1.4,dusnar
problem_b.js,-5.25227342804663,-0.8018096318195198,-Infinity,-3.711828387099481,-4.741447804280639,16.483870967741936,-4.404975567659426,3.6037735849056602,0.0,18.814666495534524,-Infinity,TRUE,-3.6428355156125294,-1.968859082040858,0.0,-6.35088571671474,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,TRUE,4,1.0,dusnar
problem_b1.js,-5.169915651743512,-0.7011380906609759,-7.067035636629394,-5.600698567835967,-5.968423347961284,18.94047619047619,-4.639287400681342,3.3761996161228405,0.15,20.1788734350205,-Infinity,TRUE,-2.7363022963430628,-2.0214622911718574,0.3570714214271425,-6.779353564177613,-Infinity,-Infinity,-Infinity,-Infinity,-5.968423347961284,-Infinity,-Infinity,FALSE,23,1.2307692307692308,dusnar
problem_a1.js,-5.056245805348308,-0.8269819252268367,-Infinity,-3.7569628212180475,-4.363098624788362,16.84,-4.363098624788362,3.768,0.0,21.737856380057348,-Infinity,TRUE,-3.8522730010223722,-2.011723367624885,0.0,-6.154858094016418,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,TRUE,4,1.0,dusnar
problem_a6.js,-4.775296469688228,-0.6839868111612811,-Infinity,-3.8409872323113943,-4.9759671651503785,18.375,-4.608242385025061,3.326530612244898,0.0,20.285847899459366,-Infinity,TRUE,-2.855703628950288,-1.9420831256320117,0.0,-6.480044561926653,-Infinity,-Infinity,-Infinity,-Infinity,-6.480044561926653,-Infinity,-Infinity,FALSE,9,1.5555555555555556,dusnar
problem_a.js,-4.757891273005756,-0.781329746440038,-Infinity,-3.9105934126185518,-4.603740593178497,16.89189189189189,-4.603740593178497,3.4776119402985075,0.0,20.099460506117108,-Infinity,TRUE,-2.9661318037777002,-2.0723139277556037,0.0,-5.856503561673865,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,5,1.4,dusnar
problem_b4.js,-5.412761500938905,-0.8909729238898653,-6.799055862058796,-3.9086841041626315,-4.71961432037896,18.86046511627907,-4.601831284722577,3.7848101265822787,0.25,20.35222563150674,-Infinity,TRUE,-3.5801800371905954,-2.019932368947267,0.4330127018922193,-6.799055862058796,-Infinity,-Infinity,-Infinity,-6.799055862058796,-6.799055862058796,-Infinity,-Infinity,FALSE,5,1.25,dusnar
problem_a7.js,-4.621699487939302,-0.6589833681956377,-7.329749689041512,-4.557160966801731,-5.250308147361676,19.180555555555557,-5.0271645960474665,3.163900414937759,0.0,22.166871170039666,-Infinity,TRUE,-2.3191143949452564,-2.147966138749427,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-6.231137400373402,-Infinity,-Infinity,FALSE,10,1.5454545454545454,dusnar
problem_a3.js,-4.621699487939302,-0.6589833681956377,-7.329749689041512,-4.557160966801731,-5.250308147361676,19.180555555555557,-5.0271645960474665,3.163900414937759,0.0,22.166871170039666,-Infinity,TRUE,-2.3191143949452564,-2.147966138749427,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-6.231137400373402,-Infinity,-Infinity,FALSE,10,1.5454545454545454,dusnar
UPLOADTHIS7.js,-5.3230099791384085,-1.3282555761127974,-3.9367156180185177,-5.004556248019874,-5.793013608384143,24.434108527131784,-4.8375021633567075,4.499314128943759,0.375,22.049220823737926,-Infinity,TRUE,-3.3860685000658552,-2.1929653679768233,0.6959705453537527,-6.99698641271008,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,10,1.5833333333333333,rw251
UPLOADTHIS1.js,-4.939640419938631,-1.2843177493535376,-4.0153815184153,-5.162783971252841,-5.855931151812786,23.78014184397163,-4.939640419938631,4.844660194174757,0.24,21.82265469955268,-Infinity,TRUE,-3.338234679201795,-2.3473752518301314,0.5851495535331118,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,6,2.0833333333333335,rw251
main4.js,-4.872499479838211,-1.0936717890613354,-5.066655494279169,-4.661190386171004,-5.307817551096057,22.135416666666668,-4.997662622792217,4.198487712665407,0.17647058823529413,20.945176349851746,-Infinity,FALSE,-Infinity,-1.8030794904930612,0.5128116404165498,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,10,1.3846153846153846,rw251
UPLOADTHIS8.js,-5.105676077347227,-0.7705663624610972,-4.785204182072455,-4.886986876382398,-6.715113989781328,21.161194029850748,-5.867816129394124,2.6,0.1111111111111111,14.168842791031993,-Infinity,TRUE,-3.1377870215731387,-1.4535758747365874,0.4331908597692873,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,29,1.4516129032258065,rw251
main.js,-4.555379521485076,-0.9329451667792923,-Infinity,-3.5568506913739486,-4.709530201312334,19.8125,-5.402677381872279,4.352941176470588,0.42857142857142855,18.78902189444677,-Infinity,FALSE,-Infinity,-1.7221661774288597,0.4948716593053935,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,4,1.4,rw251
main1.js,-4.555379521485076,-0.9329451667792923,-Infinity,-3.5568506913739486,-4.709530201312334,19.8125,-5.402677381872279,4.352941176470588,0.42857142857142855,18.78902189444677,-Infinity,FALSE,-Infinity,-1.7221661774288597,0.4948716593053935,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,4,1.4,rw251
main2.js,-5.026508643252546,-1.4319398686098508,-5.026508643252546,-3.691507576520206,-5.026508643252546,27.22222222222222,-5.537334267018537,6.096,1.0,26.593417917657934,-Infinity,FALSE,-Infinity,-2.3732666786453307,0.6324555320336758,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,4,1.6666666666666667,rw251
UPLOADTHIS6.js,-5.3230099791384085,-1.3282555761127974,-3.9367156180185177,-5.004556248019874,-5.793013608384143,24.434108527131784,-4.8375021633567075,4.499314128943759,0.375,22.049220823737926,-Infinity,TRUE,-3.3860685000658552,-2.1929653679768233,0.6959705453537527,-6.99698641271008,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,10,1.5833333333333333,rw251
UPLOADTHIS3.js,-5.574797427330895,-0.7437471063998605,-6.1385654703670856,-6.330643202106405,-7.728772020873298,32.61632947976879,-5.985802715814676,2.659589880753371,0.1878453038674033,23.971401418132533,-Infinity,TRUE,-3.616338093981085,-1.2529725066739905,0.5442479715370055,-6.695757014691002,-10.080147278036776,-10.773294458596721,-Infinity,-7.162376545952497,-Infinity,-9.38700009747683,-Infinity,FALSE,73,2.0327868852459017,rw251
UPLOADTHIS5.js,-5.255260734226365,-1.2418852345379316,-4.125395902054151,-5.003946305945459,-5.997198078955742,26.374149659863946,-5.041686633928307,5.164313222079589,0.42857142857142855,26.145644109671018,-Infinity,TRUE,-3.439970767588116,-2.3491406193620614,0.8491692619108099,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,9,1.9166666666666667,rw251
UPLOADTHIS4.js,-4.939640419938631,-1.2843177493535376,-4.0153815184153,-5.162783971252841,-5.855931151812786,23.78014184397163,-4.939640419938631,4.844660194174757,0.24,21.82265469955268,-Infinity,TRUE,-3.338234679201795,-2.3473752518301314,0.5851495535331118,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,6,2.0833333333333335,rw251
UPLOADTHIS9.js,-5.294739545200152,-1.4944465037153127,-3.8066624897703196,-4.989357895648971,-5.854355333135575,25.83653846153846,-4.798302658886262,5.2443609022556394,0.42857142857142855,23.460732568126176,-Infinity,TRUE,-3.4451605050832717,-2.5493018120263224,0.7284313590846836,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,6,1.75,rw251
main5.js,-5.043425116919247,-1.4190841839428814,-4.889274437091988,-3.9448128282511368,-5.448890225027411,27.181818181818183,-5.225746673713201,5.8125,0.6666666666666666,26.24991145203483,-Infinity,FALSE,-Infinity,-2.380837289893794,0.7453559924999299,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,3,2.5,rw251
UPLOADTHIS2.js,-5.255260734226365,-1.2418852345379316,-4.125395902054151,-5.003946305945459,-5.997198078955742,26.374149659863946,-5.041686633928307,5.164313222079589,0.42857142857142855,26.145644109671018,-Infinity,TRUE,-3.439970767588116,-2.3491406193620614,0.8491692619108099,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,9,1.9166666666666667,rw251
main3.js,-5.026508643252546,-1.4319398686098508,-5.026508643252546,-3.691507576520206,-5.026508643252546,27.22222222222222,-5.537334267018537,6.096,1.0,26.593417917657934,-Infinity,FALSE,-Infinity,-2.3732666786453307,0.6324555320336758,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,4,1.6666666666666667,rw251
UPLOADTHIS.js,-5.574797427330895,-0.7437471063998605,-6.1385654703670856,-6.330643202106405,-7.728772020873298,32.61632947976879,-5.985802715814676,2.659589880753371,0.1878453038674033,23.971401418132533,-Infinity,TRUE,-3.616338093981085,-1.2529725066739905,0.5442479715370055,-6.695757014691002,-10.080147278036776,-10.773294458596721,-Infinity,-7.162376545952497,-Infinity,-9.38700009747683,-Infinity,FALSE,73,2.0327868852459017,rw251
D_solution1.js,-4.973279507552487,-0.9243973194071435,-6.254213353014551,-5.155601064346442,-5.917741116393338,39.03076923076923,-7.8636512654486515,3.0817535545023698,0.1111111111111111,27.287060461674017,-Infinity,FALSE,-Infinity,-1.2761012506238554,0.31426968052735443,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,10,1.5454545454545454,lanceHalberd
C_solution.js,-5.003946305945459,-0.6310962630764821,-6.064818266630722,-5.2663105704129505,-6.316132694911627,40.666666666666664,-8.262042843966942,2.2694786174575277,0.0,26.491359245900174,-Infinity,FALSE,-Infinity,-0.9454946667839651,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,1.7857142857142858,lanceHalberd
A_solution1.js,-4.914695286362325,-0.7884573603642702,-6.7064547555903795,-5.032478322018708,-5.502481951264444,32.61643835616438,-7.8050670442584895,2.8163030998851895,0.16666666666666666,24.36010107329185,-Infinity,FALSE,-Infinity,-1.162580242891233,0.37267799624996495,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,6,2.125,lanceHalberd
A_solution.js,-4.904601150928955,-0.8939676326678275,-6.60934924316738,-4.257973986003902,-5.51073695449927,36.125,-6.60934924316738,3.1176470588235294,0.0,29.257637891668562,-Infinity,FALSE,-Infinity,-1.279048830766293,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,6,1.25,lanceHalberd
B_solution1.js,-4.9763707001221595,-0.8125655395570595,-6.311371766854499,-5.3558603218270635,-6.129050210060545,31.41176470588235,-7.227662498728654,3.0032715376226826,0.21052631578947367,24.06525155031484,-Infinity,FALSE,-Infinity,-1.2299674018700368,0.6137844099837158,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,6,1.8,lanceHalberd
D_solution.js,-4.973279507552487,-0.9243973194071435,-6.254213353014551,-5.155601064346442,-5.917741116393338,39.03076923076923,-7.8636512654486515,3.0817535545023698,0.1111111111111111,27.287060461674017,-Infinity,FALSE,-Infinity,-1.2761012506238554,0.31426968052735443,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,10,1.5454545454545454,lanceHalberd
B_solution2.js,-5.547518452181536,-1.1806054553177026,-6.058344075947526,-4.592007007154099,-5.0775148229358,40.41935483870968,-6.463809184055691,3.972136222910217,0.0,32.569304957125176,-Infinity,FALSE,-Infinity,-1.5734600558339373,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,5,1.0,lanceHalberd
C_solution1.js,-5.003946305945459,-0.6310962630764821,-6.064818266630722,-5.2663105704129505,-6.316132694911627,40.666666666666664,-8.262042843966942,2.2694786174575277,0.0,26.491359245900174,-Infinity,FALSE,-Infinity,-0.9454946667839651,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,11,1.7857142857142858,lanceHalberd
B_solution.js,-5.547518452181536,-1.1806054553177026,-6.058344075947526,-4.592007007154099,-5.0775148229358,40.41935483870968,-6.463809184055691,3.972136222910217,0.0,32.569304957125176,-Infinity,FALSE,-Infinity,-1.5734600558339373,0.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,5,1.0,lanceHalberd
script3.js,-4.597573839096157,-0.7754164028418008,-6.0112671744041615,-5.318119993844216,-5.500441550638171,25.608695652173914,-5.4359030295006,2.7240356083086055,0.13513513513513514,21.847108647820907,-Infinity,FALSE,-Infinity,-1.172343257989845,0.34186785515333834,-8.20849175174038,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,FALSE,12,1.48,danReyLop
